4502,3617,0
9099,25023,0
17226,5203,0
4048,21051,0
1570,8636,0
9458,25967,0
8456,9405,0
11531,3962,0
819,7975,0
10556,7531,0
5495,8044,0
4591,803,0
3388,18915,0
7450,12319,0
6272,25791,0
3383,10133,0
1775,24642,0
23569,18300,0
17954,12078,0
3585,2257,0
25333,893,0
10490,10103,0
4750,17233,0
10722,24271,0
19611,18990,0
4338,21641,0
23258,19047,0
2352,9658,0
479,25302,0
6683,18990,0
10002,15568,0
4422,16895,0
6135,18008,0
12361,16742,0
22194,23699,0
23188,20178,0
4042,5357,0
23941,1847,0
7469,16345,0
4380,5913,0
14964,25710,0
20061,25385,0
20073,1504,0
9462,6703,0
2102,11069,0
5154,3529,0
5552,6074,0
19149,3730,0
2244,10844,0
13049,14118,0
24065,363,0
19552,2773,0
18470,3731,0
6747,7511,0
5869,14398,0
10498,7103,0
1352,25679,0
2053,13043,0
14522,5088,0
1563,25834,0
9850,17022,0
7240,21911,0
9492,5651,0
2580,15477,0
1616,3876,0
19178,5220,0
14615,22348,0
798,6179,0
5635,16857,0
2883,1662,0
18902,2262,0
19420,19770,0
19022,9273,0
25841,12686,0
2888,3917,0
5717,1892,0
13698,11267,0
11749,65,0
10389,6932,0
25619,16081,0
2003,3130,0
13028,18631,0
14589,23152,0
18630,19172,0
19864,6407,0
12295,25428,0
3681,18490,0
610,177,0
5071,25236,0
6459,20643,0
16840,1633,0
1037,23893,0
22630,20274,0
12993,2782,0
6203,17461,0
8290,19662,0
22307,20997,0
5151,18423,0
8890,16717,0
6640,2703,0
5566,4883,0
23661,22659,0
18245,20386,0
6651,6765,0
19601,16840,0
17209,1497,0
1283,3250,0
18058,8421,0
175,4581,0
787,3271,0
4287,1999,0
12504,24979,0
2138,10700,0
530,2461,0
12118,205,0
7540,18828,0
24459,11622,0
14398,3760,0
1098,12935,0
10481,4614,0
19567,18493,0
2596,19161,0
7746,10538,0
7670,20538,0
21476,21555,0
24917,16371,0
16760,5752,0
13758,15433,0
6255,3065,0
726,2401,0
3034,12759,0
10393,4548,0
1273,18792,0
16193,12933,0
4137,17103,0
3690,2211,0
13694,24668,0
6627,7498,0
989,15248,0
3879,11647,0
11149,4931,0
669,4875,0
25598,25449,0
25436,24599,0
20123,1443,0
1731,18154,0
22861,4434,0
9385,23967,0
10816,11393,0
16704,3866,0
4953,4308,0
2223,18684,0
4792,22667,0
10048,6469,0
13930,4811,0
19814,16090,0
5427,23743,0
1604,10599,0
16474,7195,0
506,5158,0
17589,9858,0
1809,17889,0
11447,40,0
3818,9364,0
17975,26,0
25089,2503,0
4066,412,0
6840,12570,0
14676,25395,0
2641,3986,0
17651,21109,0
8187,20083,0
21085,23390,0
5250,18686,0
4755,11381,0
2128,25502,0
24277,4862,0
424,3565,0
3872,832,0
4885,14428,0
6646,20889,0
6478,10883,0
24925,21265,0
5260,5045,0
20778,5821,0
13855,2520,0
12927,24773,0
25134,1251,0
22675,13336,0
16334,21001,0
2737,9310,0
5974,7590,0
20356,1071,0
6080,10935,0
6145,17282,0
1825,18718,0
13573,4712,0
13037,4998,0
9905,7162,0
1717,8692,0
19539,2047,0
10946,19103,0
4231,24115,0
839,25858,0
20829,2645,0
3394,17199,0
19645,14272,0
675,21862,0
6072,13773,0
2480,11238,0
897,3542,0
3608,19203,0
23277,6125,0
20134,1401,0
9078,18382,0
20169,20736,0
1478,17939,0
21138,18721,0
5426,10663,0
1677,21575,0
6724,25981,0
1700,7961,0
2862,16002,0
18448,25095,0
684,24016,0
15137,9507,0
13993,21284,0
2944,4259,0
821,7058,0
24643,17668,0
10677,119,0
3857,23041,0
8891,25264,0
1623,6915,0
8072,17929,0
841,4715,0
17615,12536,0
14957,1759,0
700,13452,0
5093,24241,0
11829,12448,0
5227,11798,0
16224,10324,0
12274,18133,0
22885,15038,0
12170,6862,0
6629,5084,0
11909,14878,0
6923,1085,0
3400,23024,0
14193,23105,0
9412,15765,0
5767,15407,0
10677,13784,0
704,14790,0
9834,10891,0
621,18085,0
1734,25190,0
20542,17998,0
22086,6018,0
15621,4424,0
22597,21376,0
24254,3669,0
18108,12927,0
12493,68,0
6366,9102,0
2438,12600,0
10819,14318,0
2290,14984,0
16339,2556,0
25808,4632,0
21478,814,0
13787,7239,0
2074,25020,0
10827,2554,0
1988,7441,0
16798,13642,0
19002,16321,0
4104,13946,0
7056,18509,0
3833,17708,0
19761,6533,0
20686,14804,0
385,10142,0
18842,17260,0
22161,5620,0
4343,9578,0
1187,113,0
13063,4591,0
5934,20415,0
656,3761,0
25012,2411,0
11959,16251,0
18738,13370,0
124,5507,0
8007,17584,0
10951,23101,0
14489,24958,0
15441,1790,0
17013,4412,0
14855,21060,0
7093,8472,0
25402,6676,0
13543,7373,0
6266,1651,0
15275,21528,0
532,10761,0
5469,6503,0
6729,17107,0
1892,2451,0
17953,2392,0
22570,13519,0
19472,23407,0
22494,9505,0
2440,20383,0
14262,21409,0
2607,18038,0
4360,5471,0
11171,20654,0
3947,11514,0
14523,21229,0
489,6766,0
17887,3756,0
632,7470,0
25739,20666,0
8522,7283,0
8160,17553,0
24705,1091,0
1259,25386,0
5687,4629,0
42,2317,0
22045,12356,0
13388,25452,0
3154,4466,0
11833,1760,0
919,25631,0
6738,21267,0
25776,21098,0
24314,16320,0
13053,24007,0
16469,24216,0
9722,19842,0
3007,15463,0
260,4947,0
13793,2630,0
18717,23043,0
5376,25314,0
16626,17117,0
1334,20620,0
14171,792,0
8964,19154,0
18866,14693,0
4664,23775,0
13000,12212,0
21100,7551,0
25476,6379,0
10943,17877,0
3789,361,0
11385,8272,0
11434,15144,0
3561,25563,0
14504,12946,0
23888,20308,0
12157,1430,0
5123,6464,0
4074,4346,0
13837,1981,0
25318,611,0
16292,17591,0
3832,1123,0
6461,16991,0
5461,1330,0
2498,17369,0
17291,8400,0
14179,24117,0
2317,19914,0
1595,1441,0
5936,21867,0
7028,5453,0
1909,13973,0
17981,11503,0
569,6816,0
1883,25367,0
5385,2402,0
5230,17157,0
2681,15567,0
8310,1866,0
3687,13171,0
3477,5245,0
6764,6238,0
1671,2047,0
115,4592,0
1311,6657,0
1405,53,0
7171,20580,0
22740,22530,0
13675,24320,0
25790,13377,0
10998,16586,0
21604,4489,0
19631,3744,0
8388,610,0
18718,919,0
18259,5927,0
14609,2119,0
21479,22716,0
6300,21396,0
16853,11458,0
20830,24593,0
4806,3849,0
14854,24272,0
160,12294,0
12054,333,0
146,4229,0
10471,10428,0
10559,22241,0
3421,22688,0
16366,12033,0
685,2270,0
25329,6261,0
22860,2208,0
8982,22162,0
6506,6878,0
11979,1897,0
7887,6538,0
14469,4783,0
17540,22795,0
7266,18633,0
13509,24557,0
2317,134,0
6053,18135,0
12258,2593,0
17843,21693,0
16466,22951,0
18140,11094,0
12937,5174,0
2512,6097,0
9551,2695,0
21817,23492,0
21292,20237,0
1530,613,0
25296,21710,0
6389,5628,0
5809,2786,0
5744,18840,0
8182,2569,0
6120,1393,0
6292,14962,0
14214,12527,0
807,13194,0
8705,14713,0
7011,18913,0
6693,19664,0
203,2995,0
17762,14381,0
946,3909,0
1048,21768,0
624,22511,0
7954,4235,0
1127,14633,0
2240,1862,0
15127,1577,0
23817,2340,0
10142,15100,0
2400,6558,0
21476,3154,0
10935,16430,0
5831,21295,0
3537,15623,0
17922,2927,0
2029,4211,0
16211,11754,0
880,12253,0
3293,21321,0
20785,528,0
10443,5000,0
10555,24671,0
9270,7452,0
9375,14631,0
13640,8934,0
18040,7986,0
2834,14248,0
1539,2765,0
12796,10312,0
7262,25052,0
4731,23987,0
24464,6557,0
14248,3556,0
20170,5450,0
1182,7301,0
13293,24099,0
23332,19044,0
6331,75,0
5004,19050,0
15026,14066,0
11738,19801,0
19623,13843,0
441,3380,0
19695,7918,0
3659,1363,0
12628,6329,0
1088,2854,0
8613,24979,0
18569,666,0
7679,1577,0
1837,3402,0
23115,23292,0
1723,2872,0
3448,4323,0
11153,15948,0
24395,25197,0
4508,22908,0
17411,13993,0
7665,781,0
3202,17610,0
24828,1256,0
1705,8965,0
18023,20769,0
11715,20253,0
5805,23684,0
3478,6145,0
21840,833,0
19285,900,0
10968,23994,0
16633,13885,0
348,18281,0
18032,16256,0
3910,10872,0
8982,23901,0
12306,10635,0
17860,6471,0
3527,7137,0
8343,9768,0
2233,3995,0
3171,7603,0
2942,18011,0
7879,5034,0
14512,24593,0
530,14161,0
23234,10258,0
21926,5906,0
5191,14443,0
6188,4227,0
6719,484,0
5224,19093,0
4435,13224,0
2094,3582,0
8867,8627,0
22005,11146,0
6686,16589,0
20540,18237,0
22850,18759,0
9578,2956,0
6677,2403,0
2042,6300,0
15811,5225,0
21143,21595,0
21016,615,0
2804,21006,0
2368,5641,0
4335,698,0
1325,2313,0
2023,22312,0
24618,18457,0
18396,8339,0
21086,6094,0
7846,1043,0
5522,12911,0
16280,23455,0
358,847,0
2870,990,0
3873,4327,0
3413,3454,0
5896,12472,0
24450,17241,0
4641,5646,0
23525,2213,0
16824,17929,0
8695,25403,0
12594,7993,0
67,22187,0
4640,25079,0
10041,18125,0
12534,4860,0
23000,4907,0
6621,1692,0
25293,5117,0
7717,20403,0
3943,17893,0
10639,3011,0
925,24028,0
19978,10748,0
2850,22892,0
444,10654,0
23623,24353,0
12036,5547,0
21346,826,0
16061,3904,0
10238,17571,0
886,16405,0
5299,22056,0
11728,1267,0
3751,2019,0
19991,18166,0
5717,25846,0
17093,3187,0
1421,22912,0
6867,2299,0
6444,3897,0
1201,3328,0
24942,7104,0
1768,3768,0
641,16296,0
11262,10720,0
21244,1918,0
9625,21219,0
17584,18174,0
10984,10459,0
13149,17014,0
5695,12503,0
5032,13851,0
1537,814,0
8363,4651,0
1219,24290,0
25917,21683,0
5918,584,0
1252,3586,0
5269,248,0
12137,2397,0
424,23168,0
20027,2148,0
5993,10382,0
3271,1669,0
893,20877,0
1014,19104,0
484,2943,0
11495,811,0
1293,2892,0
6798,1990,0
11299,14890,0
8493,3074,0
1549,13774,0
9314,20173,0
24069,3218,0
865,16833,0
15238,19911,0
13252,6463,0
6508,25149,0
23088,12245,0
6231,5920,0
10106,19271,0
12368,6421,0
15258,4157,0
9647,4982,0
18238,24122,0
17723,906,0
18706,10189,0
11156,4345,0
12351,6923,0
7118,5550,0
2097,11836,0
10591,13406,0
4510,25813,0
14651,25880,0
1844,24743,0
7741,11245,0
14578,4949,0
21705,24514,0
19785,9227,0
8624,17204,0
2356,23917,0
6227,555,0
10102,14286,0
19468,11698,0
8979,21411,0
12489,10758,0
13490,4775,0
2410,17132,0
1089,1296,0
11950,23112,0
20122,12529,0
7672,25836,0
18277,5553,0
13976,10670,0
9085,6652,0
1751,4397,0
19751,3001,0
435,16693,0
15072,17916,0
6716,25328,0
1511,6125,0
11838,1296,0
18939,11544,0
1056,12826,0
12902,758,0
24588,12021,0
22586,14108,0
3777,12628,0
21979,947,0
